,DossierID,org,IsChinese,hsic,Industry Description,Country,hasFacebook,hasTwitter,hasWeibo,hasWeChat,hasTencentWeibo,ip201512,ip201601,ip201602,ip201603,ip201604,ip201605,ip201606,ip201607,ip201608,ip201609,ip201610,ip201611,ip201612,ip201701,ip201702,ip201703,as201512,as201601,as201602,as201603,as201604,as201605,as201606,as201607,as201608,as201609,as201610,as201611,as201612,as201701,as201702,as201703,nb201512,nb201601,nb201602,nb201603,nb201604,nb201605,nb201606,nb201607,nb201608,nb201609,nb201610,nb201611,nb201612,nb201701,nb201702,nb201703,ph201512,ph201601,ph201602,ph201603,ph201604,ph201605,ph201606,ph201607,ph201608,ph201609,ph201610,ph201611,ph201612,ph201701,ph201702,ph201703,ov201512,ov201601,ov201602,ov201603,ov201604,ov201605,ov201606,ov201607,ov201608,ov201609,ov201610,ov201611,ov201612,ov201701,ov201702,ov201703,av201512,av201601,av201602,av201603,av201604,av201605,av201606,av201607,av201608,av201609,av201610,av201611,av201612,av201701,av201702,av201703,cv201512,cv201601,cv201602,cv201603,cv201604,cv201605,cv201606,cv201607,cv201608,cv201609,cv201610,cv201611,cv201612,cv201701,cv201702,cv201703,pv201512,pv201601,pv201602,pv201603,pv201604,pv201605,pv201606,pv201607,pv201608,pv201609,pv201610,pv201611,pv201612,pv201701,pv201702,pv201703
1023,2630,IPGO.NET LIMITED,N,631100,"Data processing, hosting and related activities",HK,0,0,0,0,0,0,0,0,0,3072,7680,5120,0,3840,5632,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,30,20,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,2631,I-Services Network Solution Limited,Y,619100,Internet access services,HK,1,0,0,0,0,0,436736,393728,1026304,2388224,2254336,759808,0,149760,299520,313856,303104,317440,313600,279552,309504,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1675,1510,1683,1649,1126,788,0,555,1110,1164,1124,1178,1163,1036,1147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,7403,9562,45,46,70,1474,65,1009,20838,311,64,48,62,0,0,3,26,2,20,0,0,1011,53,0,2,0,0,1,1
1025,2633,i-System Technology Limited,Y,631100,"Data processing, hosting and related activities",HK,0,0,0,0,0,0,63488,57344,63488,61440,61440,40960,0,30720,61440,63488,61440,63488,63488,57344,63488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,248,224,248,240,240,160,0,120,240,248,240,248,248,224,248,0,0,0,5,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,42,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,11,364,1474,291,64,1607,176,2170,620,45,43,82,49,28,31,0,0,3,0,10,1,0,0,4,0,1,0,0,0,1,0
1026,2634,IT Partners Limited,N,620200,Information technology consultancy activities and computer facilities management activities,HK,0,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,2635,IXLINK,Y,631100,"Data processing, hosting and related activities",HK,0,0,0,0,0,0,0,0,0,6656,192768,134656,0,12288,53248,61952,68608,63488,63488,57344,63488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,26,753,526,0,48,208,242,268,248,248,224,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,2636,Jardine OneSolution,Y,620200,Information technology consultancy activities and computer facilities management activities,HK,1,1,0,1,0,0,246016,222208,246016,238080,238080,158720,0,119040,238080,246016,238080,246016,246016,222208,246016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,496,448,496,480,480,320,0,240,480,496,480,496,496,448,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,40,55,34,58,31,31,30,31,30,36,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,2637,Jiangsu Smart Cloud Co Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,0,0,0,31744,28672,31744,30720,30720,20480,0,15360,30720,31744,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,2638,Jobs DB Hong Kong Limited,N,783000,Management of human resources functions,HK,1,1,1,1,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,10240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,2639,Joint Universities Computer Centre Limited,Y,853000,Universities and colleges providing post-secondary courses,HK,0,0,0,0,0,0,47616,43008,47616,46080,46080,30720,0,23040,46080,47616,46080,47616,47616,43008,47616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,186,168,186,180,180,120,0,90,180,186,180,186,186,168,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,2640,JPMorgan Chase APTI,Y,661201,Investment banking activities,HK,1,1,0,0,0,0,428544,387072,428288,414720,414464,276480,0,207360,414464,428544,414720,428544,428544,387072,428288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,248,224,247,240,239,160,0,120,239,248,240,248,248,224,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,56,0,0,0,0,0,0,273,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1033,2641,JULONGYUN LLC,N,631100,"Data processing, hosting and related activities",HK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2642,Juniper Networks HK Ltd,N,152000,Manufacture of footwear,HK,0,0,0,0,0,0,71424,64256,71424,68864,69120,46080,0,34560,69120,71424,69120,71424,71424,64512,71424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,155,139,155,149,150,100,0,75,150,155,150,155,155,140,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,48,43,82,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,2643,Kantone Paging Co Ltd,Y,611000,Telecommunications network operation,HK,0,0,0,0,0,0,523776,473088,523776,506880,506880,337920,0,253440,506880,523776,506880,523776,518400,465920,515840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,155,140,155,150,150,100,0,75,150,155,150,155,134,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,2644,KDD HONG KONG LIMITED,N,619100,Internet access services,HK,1,1,0,1,0,0,280832,336896,372992,307712,222720,148480,0,111360,235008,261888,303616,372992,372992,336896,372992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,976,1008,1116,981,870,580,0,435,918,1023,1032,1116,1116,1008,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,73,115,58,15,89,14,31,30,31,30,31,31,28,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,2645,Kerry Logistics,Y,532100,International courier activities,HK,1,1,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,2646,KNET Techonlogy (BeiJing) Co Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,1,0,280064,1488640,1908224,273152,367616,247808,0,218880,437504,447744,430080,444416,444416,401408,444416,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,784,690,769,767,926,648,0,480,959,974,930,961,961,868,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,16,11,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,2648,KOOLSEE MEDIANET CORP LIMITED,Y,602000,Television programming and broadcasting activities,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,2649,Kowloon Canton Railway Corporation,Y,491000,Railway and cable transport ,HK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,2650,"LCSD, HKSARG",Y,841000,Government administration; economic and social policy ,HK,0,0,0,0,0,0,23808,21504,23808,11776,16896,15360,0,3840,7680,7936,7680,7936,7936,7168,7936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,62,56,62,38,48,40,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,2652,Leaseweb Asia Pacific pte ltd,N,631100,"Data processing, hosting and related activities",SG,1,1,0,0,0,0,244736,220160,336384,357888,551936,376832,0,293632,597504,626944,603904,619008,610304,551936,611072,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,491,440,489,498,683,472,0,374,762,806,769,775,750,672,744,0,0,4,3,13,9,3,3,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,3,1,0,0,4,4,16,11,3,3,8,3,0,1,1,0,0,0,0,21,5050,1893,1191,1003,1288,1074,1201,3393,2393,676,2078,382,648,899,0,0,19,109,108,147,22,0,35,86,8,6,44,10,57,43
1043,2654,"Leisure and Cultural Services Department, Hong Kong Public Library CDROM/Internet Network",Y,910100,Libraries and archives activities,HK,0,1,0,0,0,0,7936,1514496,1646080,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,51,55,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,2655,Leo Paper Group Manufacturing Limited,Y,181100,Printing,HK,0,0,1,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7424,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,29,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,2656,LGNET China,N,620200,Information technology consultancy activities and computer facilities management activities,CN,0,0,0,0,0,0,134912,121856,134912,130560,130560,87040,0,65280,130560,134912,130560,134912,134912,121856,134912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,31,30,31,28,31,31,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,2657,Li & Fung Limited,Y,702200,Business management and consultancy services,HK,0,0,0,0,0,0,55552,50176,48640,46080,46080,30720,0,23040,46080,47616,46080,47616,47616,43008,43520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,217,196,190,180,180,120,0,90,180,186,180,186,186,168,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,2658,Lingnan University,Y,853000,Universities and colleges providing post-secondary courses,HK ,1,1,1,0,0,0,666624,602112,666624,645120,645120,429568,0,318720,637440,658688,637440,658688,658688,594944,662784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,434,392,434,420,420,271,0,180,360,372,360,372,372,336,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1048,2659,Liquidnet Asia Limited,Y,663000,Fund management,HK,1,1,0,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,2662,Loral Skynet Inc,N,611000,Telecommunications network operation,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,2663,LUCKY TONE COMMUNICATIONS LTD,N,631100,"Data processing, hosting and related activities",HK,0,0,0,0,0,0,103168,93184,103168,99840,99840,66560,0,58880,101120,120064,122880,126976,125696,114688,125696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,403,364,403,390,390,260,0,230,395,469,480,496,491,448,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,30,123,0,0,21,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,2664,M800,Y,611000,Telecommunications network operation,HK,1,1,0,0,0,0,30976,34816,39680,43520,41984,30720,0,15616,30720,31744,30720,31744,31744,28672,35840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,121,136,155,170,164,120,0,61,120,124,120,124,124,112,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,2665,MAGIC VANGUARD LIMITED,N,631100,"Data processing, hosting and related activities",HK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7424,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,2666,MAN INVESTMENTS,Y,663000,Fund management,HK,0,1,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,2668,Market South Limited,N,702200,Business management and consultancy services,New Zealand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,2669,Mediterranean Shipping (Hong Kong) Co Ltd,Y,501100,Ship agents and managers,HK,0,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,2670,Mega Target Communication Limited,N,611000,Telecommunications network operation,HK,0,0,0,0,0,0,15872,17408,31744,30720,30720,20480,0,15360,30720,31488,30464,31744,25344,21504,27904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,68,124,120,120,80,0,60,120,123,119,124,99,84,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,2671,Mei Ah Entertainment Group Ltd,Y,591100,"Motion picture, video and television programme production activities",HK,1,0,1,0,1,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,2672,Metro Systems GmbH,N,477101,Supermarkets,DE,0,0,0,0,0,0,31744,73728,52224,30720,30720,20480,0,15360,30720,31744,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,50,41,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,2673,Micro 2000 Ltd,N,611000,Internet access services,HK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,2674,Microsoft Asia-Pacific Research and Development Group,Y,721000,Research and development on natural sciences and engineering,CN,0,0,0,0,0,0,31744,23552,31744,30720,30720,20480,0,15360,30720,31744,17408,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,23,31,30,30,20,0,15,30,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,2675,Microsoft Online,Y,582900,Publishing of other softwares,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,2676,MIDLINK NETWORK SERVICES Co Ltd,Y,611000,Telecommunications network operation,HK,0,0,0,1,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,2677,Mindshare Hong Kong Limited,N,741100,Advertising companies and agencies,HK,1,1,1,0,0,0,15872,14336,15872,15360,15360,10240,0,7680,15360,15872,15360,15872,15872,14336,15872,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,62,56,62,60,60,40,0,30,60,62,60,62,62,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,40,30,0,33,0,38,37,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0
